SAMPLE	PWY_NAME	PWY_COMMON_NAME	NUM_REACTIONS	NUM_COVERED_REACTIONS	ORF_COUNT
m2582580703	PWY-6857	retinol biosynthesis	7	2	2
m2582580703	PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	6	6	5
m2582580703	PWY-5653	NAD biosynthesis from 2-amino-3-carboxymuconate semialdehyde	4	3	3
m2582580703	PWY66-21	ethanol degradation II	3	2	4
m2582580703	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	4	3	6
m2582580703	PWY-6756	S-methyl-5-thioadenosine degradation II	1	1	1
m2582580703	PWY-7409	"phospholipid remodeling (phosphatidylethanolamine, yeast)"	4	1	1
m2582580703	HOMOSER-THRESYN-PWY	L-threonine biosynthesis	2	2	2
m2582580703	PWY0-1313	acetate conversion to acetyl-CoA	1	1	1
m2582580703	PWY-7176	UTP and CTP de novo biosynthesis	3	3	4
m2582580703	PWY-7221	guanosine ribonucleotides de novo biosynthesis	4	3	4
m2582580703	PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	1	1	2
m2582580703	TYRFUMCAT-PWY	L-tyrosine degradation I	5	2	3
m2582580703	PWY66-373	sucrose degradation V (sucrose alpha-glucosidase)	5	1	1
m2582580703	PWY-7663	gondoate biosynthesis (anaerobic)	4	4	6
m2582580703	PWY-6303	methyl indole-3-acetate interconversion	2	1	1
m2582580703	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	4	3	6
m2582580703	PWY-5785	"di-trans,poly-cis-undecaprenyl phosphate biosynthesis"	2	2	2
m2582580703	NAGLIPASYN-PWY	lipid IVA biosynthesis	6	5	5
m2582580703	PWY-5028	L-histidine degradation II	5	1	1
m2582580703	PWY-6708	ubiquinol-8 biosynthesis (prokaryotic)	8	5	4
m2582580703	PWY-735	jasmonic acid biosynthesis	19	7	6
m2582580703	PWY-6938	NADH repair	4	1	1
m2582580703	PWY-7198	pyrimidine deoxyribonucleotides de novo biosynthesis IV	7	6	10
m2582580703	PWY-7142	cyanide detoxification II	2	1	1
m2582580703	CRNFORCAT-PWY	creatinine degradation I	4	1	1
m2582580703	PWY-5989	stearate biosynthesis II (bacteria and plants)	6	5	11
m2582580703	PWY0-461	L-lysine degradation I	1	1	1
m2582580703	PWY-6613	"tetrahydrofolate salvage from 5,10-methenyltetrahydrofolate"	2	1	1
m2582580703	PWY-4302	aerobic respiration III (alternative oxidase pathway)	3	3	20
m2582580703	PANTO-PWY	phosphopantothenate biosynthesis I	4	3	3
m2582580703	PWY-5901	"2,3-dihydroxybenzoate biosynthesis"	3	1	1
m2582580704	PWY-7346	UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)	1	1	1
m2582580704	PWY-5	canavanine biosynthesis	4	1	1
m2582580704	PWY-5493	reductive monocarboxylic acid cycle	2	1	1
m2582580704	PWY-5148	acyl-CoA hydrolysis	1	1	1
m2582580704	GLNSYN-PWY	L-glutamine biosynthesis I	1	1	1
m2582580704	PWY-7292	"oleate beta-oxidation (thioesterase-dependent, yeast)"	2	1	1
m2582580704	PWY66-162	ethanol degradation IV	3	1	1
m2582580704	PWY-5971	palmitate biosynthesis II (bacteria and plants)	31	7	1
m2582580704	PWY-5506	methanol oxidation to formaldehyde IV	2	1	1
m2582580704	PWY0-662	PRPP biosynthesis I	1	1	1
m2582580704	PWY-5122	geranyl diphosphate biosynthesis	1	1	1
m2582580704	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	8	4	4
m2582580704	PWY-5123	"trans, trans-farnesyl diphosphate biosynthesis"	3	3	2
m2582580704	PWY-6192	"3,4-dichlorotoluene degradation"	6	1	1
m2582580704	PWY-6932	selenate reduction	5	1	1
m2582580704	DETOX1-PWY	superoxide radicals degradation	2	1	1
m2582580704	PWY-723	alkylnitronates degradation	2	1	1
m2582580704	SERSYN-PWY	L-serine biosynthesis	3	1	1
m2582580704	PWY-6737	starch degradation V	4	2	3
m2582580704	PWY0-1353	succinate to cytochrome bd oxidase electron transfer	2	2	3
m2582580704	PWY-6093	"4,5-dichlorocatechol degradation"	6	1	1
m2582580704	PWY-5766	L-glutamate degradation X	1	1	1
m2582580704	PWY-5340	sulfate activation for sulfonation	2	2	3
m2582580704	GLUTAMATE-SYN2-PWY	L-glutamate biosynthesis II	1	1	1
m2582580704	PWY-5207	coenzyme B/coenzyme M regeneration	3	1	1
m2582580704	LYSINE-DEG1-PWY	L-lysine degradation XI (mammalian)	5	1	1
m2582580704	DTDPRHAMSYN-PWY	dTDP-L-rhamnose biosynthesis I	4	3	5
m2582580704	PWY-6610	adenine salvage	3	1	1
m2582580704	PWY-7344	UDP-D-galactose biosynthesis	1	1	1
m2582580704	TRNA-CHARGING-PWY	tRNA charging	21	7	6
m2582580704	HOMOSER-THRESYN-PWY	L-threonine biosynthesis	2	1	1
m2582580704	PWY0-1021	L-alanine biosynthesis III	1	1	1
m2582580704	PWY66-422	D-galactose degradation V (Leloir pathway)	5	2	3
m2582580704	PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis	10	4	1
m2582580704	CITRULLINE-DEG-PWY	L-citrulline degradation	2	2	2
m2582580704	PWY-6703	preQ0 biosynthesis	4	1	1
m2582580704	PWY-6333	acetaldehyde biosynthesis I	1	0	1
m2582580704	PWY-7179	purine deoxyribonucleosides degradation I	4	4	2
m2582580704	THIOREDOX-PWY	thioredoxin pathway	2	1	1
m2582580704	PWY-7176	UTP and CTP de novo biosynthesis	3	1	1
m2582580704	PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	3	3	1
m2582580704	PWY-6102	5-chloro-3-methyl-catechol degradation	4	1	1
m2582580704	ASPARAGINE-BIOSYNTHESIS	L-asparagine biosynthesis I	1	1	2
m2582580704	PWY-7219	adenosine ribonucleotides de novo biosynthesis	4	1	4
m2582580704	PWY-6461	peptidoglycan cross-bridge biosynthesis II (E. faecium)	2	1	2
m2582580704	GLUTAMINDEG-PWY	L-glutamine degradation I	1	1	2
m2582580704	PWY-6191	"2,5-dichlorotoluene degradation"	7	2	1
m2582580704	PWY-7197	pyrimidine deoxyribonucleotide phosphorylation	4	1	1
m2582580704	PWY490-4	L-asparagine biosynthesis III (tRNA-dependent)	3	1	1
m2582580704	HOMOSERSYN-PWY	L-homoserine biosynthesis	3	1	1
m2582580704	TYRFUMCAT-PWY	L-tyrosine degradation I	5	1	1
m2582580704	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	2	1	1
m2582580704	PYRIDNUCSYN-PWY	NAD biosynthesis I (from aspartate)	6	3	2
m2582580704	FASYN-ELONG-PWY	fatty acid elongation -- saturated	5	1	1
m2582580704	PWY-7205	CMP phosphorylation	2	1	1
m2582580704	PWY-6190	"2,4-dichlorotoluene degradation"	9	2	1
m2582580704	PWY-6609	adenine and adenosine salvage III	4	3	2
m2582580704	PWY-7199	pyrimidine deoxyribonucleosides salvage	5	3	2
m2582580704	HEMESYN2-PWY	heme biosynthesis II (anaerobic)	4	2	3
m2582580704	PWY-5973	cis-vaccenate biosynthesis	5	1	1
m2582580705	PWY-7180	2-deoxy-alpha-D-ribose 1-phosphate degradation	3	1	1
m2582580705	GLYSYN-THR-PWY	glycine biosynthesis IV	1	1	1
m2582580705	PWY-901	methylglyoxal degradation II	2	1	1
m2582580705	PWY-6363	"D-myo-inositol (1,4,5)-trisphosphate degradation"	3	1	1
m2582580705	TRNA-CHARGING-PWY	tRNA charging	21	6	5
m2582580705	PWY-7409	"phospholipid remodeling (phosphatidylethanolamine, yeast)"	4	1	1
m2582580705	NADPHOS-DEPHOS-PWY-1	NAD phosphorylation and transhydrogenation	2	1	1
m2582580705	PANTO-PWY	phosphopantothenate biosynthesis I	4	1	1
m2582580705	PWY0-1021	L-alanine biosynthesis III	1	1	2
m2582580705	PWY-2301	myo-inositol biosynthesis	2	1	1
m2582580705	PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis	10	4	2
m2582580705	P21-PWY	pentose phosphate pathway (partial)	3	3	3
m2582580705	PWY-6952	glycerophosphodiester degradation	2	1	1
m2582580705	PWY-7205	CMP phosphorylation	2	1	1
m2582580705	ASPARAGINE-DEG1-PWY	L-asparagine degradation I	1	1	1
m2582580705	SERSYN-PWY	L-serine biosynthesis	3	1	1
m2582580705	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	4	1	1
m2582580705	PPGPPMET-PWY	ppGpp biosynthesis	6	4	3
m2582580705	PWY-7221	guanosine ribonucleotides de novo biosynthesis	4	2	2
m2582580705	GLUTORN-PWY	L-ornithine biosynthesis I	5	1	1
m2582580705	P222-PWY	sulfide oxidation I (sulfide-quinone reductase)	1	1	1
m2582580705	PWY66-366	flavin biosynthesis IV (mammalian)	2	2	1
m2582580705	PWY-6308	L-cysteine biosynthesis II (tRNA-dependent)	3	1	1
m2582580705	PWY-842	starch degradation I	3	1	1
m2582580705	PWY-5350	thiosulfate disproportionation III (rhodanese)	1	1	1
m2582580705	PWY-7176	UTP and CTP de novo biosynthesis	3	1	1
m2582580705	ASPARTATESYN-PWY	L-aspartate biosynthesis	1	1	1
m2582580705	PWY490-4	L-asparagine biosynthesis III (tRNA-dependent)	3	2	2
m2582580705	ASPARTATE-DEG1-PWY	L-aspartate degradation I	1	1	1
m2582580705	PWY-723	alkylnitronates degradation	2	1	1
m2582580705	PWY66-162	ethanol degradation IV	3	1	3
m2582580705	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	2	1	2
m2582580705	PWY0-1479	tRNA processing	10	2	1
m2582580705	PWY-7663	gondoate biosynthesis (anaerobic)	4	1	2
m2582580705	LCYSDEG-PWY	L-cysteine degradation II	3	1	1
m2582580705	MANNCAT-PWY	D-mannose degradation	1	1	1
m2582580705	PWY-5506	methanol oxidation to formaldehyde IV	2	1	3
m2582580705	PWY-7417	"phospholipid remodeling (phosphatidate, yeast)"	2	1	1
m2582580705	DETOX1-PWY	superoxide radicals degradation	2	1	3
m2582580705	FASYN-ELONG-PWY	fatty acid elongation -- saturated	5	1	2
m2582580705	PWY-7587	oleate biosynthesis III (cyanobacteria)	3	1	1
m2582580705	PWY-7346	UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)	1	1	1
m2582580705	PROUT-PWY	L-proline degradation	3	1	1
m2582580705	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	2
m2582580705	PWY-7589	palmitoleate biosynthesis III (cyanobacteria)	2	1	1
m2582580705	KDO-LIPASYN-PWY	(Kdo)2-lipid A biosynthesis I	2	1	1
m2582580705	VALSYN-PWY	L-valine biosynthesis	4	1	1
m2582580705	PWY-5667	CDP-diacylglycerol biosynthesis I	4	2	2
m2582580705	PWY-5250	methanogenesis from trimethylamine	2	1	1
m2582580705	PWY-5901	"2,3-dihydroxybenzoate biosynthesis"	3	1	1
m2582580705	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	8	4	4
m2582580705	PWY-5087	L-glutamate degradation VI (to pyruvate)	4	1	1
m2582580705	PYRUVDEHYD-PWY	pyruvate decarboxylation to acetyl CoA	3	3	1
m2582580705	PWY-4341	L-glutamate biosynthesis V	1	1	1
m2582580705	PWY-6788	cellulose degradation II (fungi)	3	1	1
m2582580705	HOMOSER-THRESYN-PWY	L-threonine biosynthesis	2	1	1
m2582580705	XYLCAT-PWY	xylose degradation I	2	1	1
m2582580705	GLUTAMINDEG-PWY	L-glutamine degradation I	1	1	1
m2582580705	PWY-5	canavanine biosynthesis	4	1	1
m2582580705	PWY0-1319	CDP-diacylglycerol biosynthesis II	4	2	2
m2582580705	PWY-1722	"formate assimilation into 5,10-methylenetetrahydrofolate"	3	3	2
m2582580705	PWY-7586	"beta-1,4-D-mannosyl-N-acetyl-D-glucosamine degradation"	3	2	2
m2582580705	ADENOSYLHOMOCYSCAT-PWY	L-methionine salvage from L-homocysteine	3	2	2
m2582580705	PWY-6164	3-dehydroquinate biosynthesis I	2	1	1
m2582580705	PWY-5041	S-adenosyl-L-methionine cycle II	4	2	2
m2582580705	PWY-5659	GDP-mannose biosynthesis	4	3	3
m2582580705	PWY-702	L-methionine biosynthesis II	6	3	3
m2582580705	PWY-5785	"di-trans,poly-cis-undecaprenyl phosphate biosynthesis"	2	1	1
m2582580706	TRNA-CHARGING-PWY	tRNA charging	21	9	9
m2582580706	PWY-5493	reductive monocarboxylic acid cycle	2	1	2
m2582580706	THREONINE-DEG2-PWY	L-threonine degradation II	2	1	1
m2582580706	PWY-7219	adenosine ribonucleotides de novo biosynthesis	4	2	2
m2582580706	PWY-6737	starch degradation V	4	1	1
m2582580706	GLYSYN-PWY	glycine biosynthesis I	1	1	1
m2582580706	PWY-6123	inosine-5-phosphate biosynthesis I	6	3	2
m2582580706	GLUTAMINDEG-PWY	L-glutamine degradation I	1	1	1
m2582580706	DETOX1-PWY	superoxide radicals degradation	2	1	1
m2582580706	PWY-7205	CMP phosphorylation	2	1	1
m2582580706	PWY-7176	UTP and CTP de novo biosynthesis	3	3	3
m2582580707	PWY-5	canavanine biosynthesis	4	1	1
m2582580707	PWY-3781	aerobic respiration I (cytochrome c)	4	4	22
m2582580707	BETSYN-PWY	glycine betaine biosynthesis I (Gram-negative bacteria)	2	1	1
m2582580707	PROTOCATECHUATE-ORTHO-CLEAVAGE-PWY	protocatechuate degradation II (ortho-cleavage pathway)	4	3	4
m2582580707	MALTOSECAT-PWY	maltose degradation	2	2	2
m2582580707	CHOLINE-BETAINE-ANA-PWY	choline degradation I	2	1	1
m2582580707	PWY-7723	bacterial bioluminescence	8	1	1
m2582580707	PWY-6122	5-aminoimidazole ribonucleotide biosynthesis II	5	3	5
m2582580707	PWY-7606	"docosahexaenoate biosynthesis III (6-desaturase, mammals)"	14	2	12
m2582580707	PWY-6756	S-methyl-5-thioadenosine degradation II	1	1	1
m2582580707	CRNFORCAT-PWY	creatinine degradation I	4	3	4
m2582580707	PWY-6964	ammonia assimilation cycle II	2	2	4
m2582580707	PWY-6121	5-aminoimidazole ribonucleotide biosynthesis I	5	3	5
m2582580707	PWY-5783	octaprenyl diphosphate biosynthesis	1	1	1
m2582580707	ASPARAGINE-BIOSYNTHESIS	L-asparagine biosynthesis I	1	1	2
m2582580707	PWY-6386	UDP-N-acetylmuramoyl-pentapeptide biosynthesis II (lysine-containing)	8	3	3
m2582580707	LEUSYN-PWY	L-leucine biosynthesis	6	2	1
m2582580707	PWY-2361	3-oxoadipate degradation	2	1	4
m2582580707	PWY-5344	L-homocysteine biosynthesis	2	2	2
m2582580707	ARGSYNBSUB-PWY	L-arginine biosynthesis II (acetyl cycle)	9	2	2
m2582580707	PWY-6780	hydrogen production VI	2	1	4
m2582580707	PWY-6002	lotaustralin degradation	2	1	1
m2582580707	ASPARTATESYN-PWY	L-aspartate biosynthesis	1	1	3
m2582580707	PWY-7089	taxiphyllin bioactivation	1	1	1
m2582580707	GLUTORN-PWY	L-ornithine biosynthesis I	5	1	3
m2582580707	ASPARTATE-DEG1-PWY	L-aspartate degradation I	1	1	3
m2582580707	PWY-3121	linamarin degradation	2	1	1
m2582580707	GALDEG-PWY	D-galactose degradation II	2	1	1
m2582580707	PWY-6435	4-hydroxybenzoate biosynthesis V	5	2	10
m2582580707	RIBOSYN2-PWY	flavin biosynthesis I (bacteria and plants)	9	4	5
m2582580707	PWY-7091	linustatin bioactivation	4	2	1
m2582580707	PWY-6430	thymine degradation	3	1	1
m2582580707	PWY-7340	"9-cis, 11-trans-octadecadienoyl-CoA degradation (isomerase-dependent, yeast)"	10	4	4
m2582580707	PWY3DJ-35471	L-ascorbate biosynthesis IV	6	1	1
m2582580707	PWY-735	jasmonic acid biosynthesis	19	6	10
m2582580707	PWY-5176	coumarin biosynthesis (via 2-coumarate)	5	1	1
m2582580707	PWY-7346	UDP-alpha-D-glucuronate biosynthesis (from UDP-glucose)	1	1	2
m2582580707	PWY-6788	cellulose degradation II (fungi)	3	1	1
m2582580707	PWY-3982	uracil degradation I (reductive)	3	1	1
m2582580707	PWY-5514	UDP-N-acetyl-D-galactosamine biosynthesis II	7	1	1
m2582580707	NADPHOS-DEPHOS-PWY-1	NAD phosphorylation and transhydrogenation	2	1	3
m2582580707	PWY-5989	stearate biosynthesis II (bacteria and plants)	6	3	18
m2582580707	NADPHOS-DEPHOS-PWY	NAD phosphorylation and dephosphorylation	3	2	4
m2582580707	PWY-7092	neolinustatin bioactivation	3	2	1
m2582580707	PWY-7221	guanosine ribonucleotides de novo biosynthesis	4	1	1
m2582580707	PWY-6461	peptidoglycan cross-bridge biosynthesis II (E. faecium)	2	1	2
m2582580707	PWY-6938	NADH repair	4	1	1
m2582580707	PWY-5785	"di-trans,poly-cis-undecaprenyl phosphate biosynthesis"	2	1	1
m2582580707	PWY-5530	sorbitol biosynthesis II	3	2	2
m2582580707	PWY-5138	"unsaturated, even numbered fatty acid beta-oxidation"	6	3	8
m2582580707	PWY-7654	"(8E,10E)-dodeca-8,10-dienol biosynthesis"	11	3	6
m2582580707	PWY-2301	myo-inositol biosynthesis	2	1	1
m2582580707	PWY-6164	3-dehydroquinate biosynthesis I	2	1	1
m2582580707	PWY-5350	thiosulfate disproportionation III (rhodanese)	1	1	1
m2582580707	PWY-7288	"fatty acid beta-oxidation (peroxisome, yeast)"	5	3	11
m2582580707	GALACTCAT-PWY	D-galactonate degradation	3	2	2
m2582580707	PWY-6363	"D-myo-inositol (1,4,5)-trisphosphate degradation"	3	1	1
m2582580707	PWY0-1021	L-alanine biosynthesis III	1	1	3
m2582580707	PWY-5028	L-histidine degradation II	5	1	1
m2582580707	TRNA-CHARGING-PWY	tRNA charging	21	7	6
m2582580707	PWY0-541	cyclopropane fatty acid (CFA) biosynthesis	1	1	2
m2582580707	VALDEG-PWY	L-valine degradation I	8	3	9
m2582580707	PWY-5971	palmitate biosynthesis II (bacteria and plants)	31	16	18
m2582580707	PWY-6802	salidroside biosynthesis	4	2	3
m2582580707	PWY-901	methylglyoxal degradation II	2	1	3
m2582580707	PWY-7338	"10-trans-heptadecenoyl-CoA degradation (reductase-dependent, yeast)"	12	3	4
m2582580707	PWY-5078	L-isoleucine degradation II	3	1	2
m2582580707	PWY-7250	[2Fe-2S] iron-sulfur cluster biosynthesis	10	4	3
m2582580707	FAO-PWY	fatty acid beta-oxidation I	7	4	22
m2582580707	PHESYN	L-phenylalanine biosynthesis I	3	2	3
m2582580707	PWY-3661-1	glycine betaine degradation II (mammalian)	4	1	1
m2582580707	IDNCAT-PWY	L-idonate degradation	3	1	2
m2582580707	PWY-6708	ubiquinol-8 biosynthesis (prokaryotic)	8	4	4
m2582580707	PWY-7339	"10-trans-heptadecenoyl-CoA degradation (MFE-dependent, yeast)"	6	3	4
m2582580707	PWY-6019	pseudouridine degradation	2	1	2
m2582580707	PWY-5886	4-hydroxyphenylpyruvate biosynthesis	1	1	2
m2582580707	HEMESYN2-PWY	heme biosynthesis II (anaerobic)	4	1	1
m2582580707	PWY-6333	acetaldehyde biosynthesis I	1	1	2
m2582580707	PWY-6610	adenine salvage	3	2	3
m2582580707	PWY-7337	10-cis-heptadecenoyl-CoA degradation (yeast)	12	3	4
m2582580707	PWY-5083	NAD/NADH phosphorylation and dephosphorylation	6	3	13
m2582580707	PWY-7574	propanoyl-CoA degradation II	5	1	1
m2582580707	PWY490-4	L-asparagine biosynthesis III (tRNA-dependent)	3	1	5
m2582580707	PWY66-367	ketogenesis	5	3	5
m2582580707	PWY-5143	long-chain fatty acid activation	1	1	7
m2582580707	PWY66-368	ketolysis	3	3	5
m2582580707	PWY-5921	glutaminyl-tRNA<sup>gln</sup> biosynthesis via transamidation	2	1	5
m2582580707	PWY-4381	fatty acid biosynthesis initiation I	3	3	4
m2582580707	PWY-7112	4-hydroxy-2-nonenal detoxification	4	1	4
m2582580707	ORN-AMINOPENTANOATE-CAT-PWY	L-ornithine degradation I (L-proline biosynthesis)	1	1	1
m2582580707	PWY-6545	pyrimidine deoxyribonucleotides de novo biosynthesis III	9	4	4
m2582580707	PWY0-1479	tRNA processing	10	8	5
m2582580707	PWY-6000	gamma-linolenate biosynthesis II (animals)	2	1	7
m2582580707	GLYCOLYSIS	glycolysis I (from glucose 6-phosphate)	12	6	6
m2582580707	PWY0-1264	biotin-carboxyl carrier protein assembly	4	3	3
m2582580707	TYRFUMCAT-PWY	L-tyrosine degradation I	5	2	6
m2582580707	MALATE-ASPARTATE-SHUTTLE-PWY	L-aspartate degradation II	2	2	4
m2582580707	PWY0-981	taurine degradation IV	1	1	1
m2582580707	PWY-5082	L-methionine degradation III	3	1	2
m2582580707	PWY0-1507	biotin biosynthesis from 8-amino-7-oxononanoate I	3	1	1
m2582580707	TYRSYN	L-tyrosine biosynthesis I	3	2	3
m2582580707	PWY-743	thiocyanate degradation II	2	1	1
m2582580707	FASYN-ELONG-PWY	fatty acid elongation -- saturated	5	2	11
m2582580707	2OXOBUTYRATECAT-PWY	2-oxobutanoate degradation II	2	1	1
m2582580707	PWY-7269	NAD/NADP-NADH/NADPH mitochondrial interconversion (yeast)	5	1	1
m2582580707	PWY-6695	oxalate degradation II	3	1	3
m2582580707	CYSTSYN-PWY	L-cysteine biosynthesis I	2	2	2
m2582580707	SERSYN-PWY	L-serine biosynthesis	3	2	5
m2582580707	PWY-6936	seleno-amino acid biosynthesis	5	3	3
m2582580707	PWY0-1586	peptidoglycan maturation (meso-diaminopimelate containing)	12	3	4
m2582580707	PWY6666-2	dopamine degradation	5	2	2
m2582580707	PWY-6348	phosphate acquisition	1	1	1
m2582580707	TRESYN-PWY	trehalose biosynthesis I	2	1	1
m2582580707	PWY-6124	inosine-5-phosphate biosynthesis II	5	2	3
m2582580707	SALVADEHYPOX-PWY	adenosine nucleotides degradation II	5	1	2
m2582580707	GLUTSYN-PWY	L-glutamate biosynthesis I	1	1	1
m2582580707	TREHALOSESYN-PWY	trehalose biosynthesis III	2	1	1
m2582580707	GLUTAMINEFUM-PWY	L-glutamine degradation II	1	1	1
m2582580707	PWY-881	trehalose biosynthesis II	2	1	1
m2582580707	GLUT-REDOX-PWY	glutathione-glutaredoxin redox reactions	2	1	2
m2582580707	PWY0-1309	chitobiose degradation	2	1	1
m2582580707	PWY0-662	PRPP biosynthesis I	1	1	1
m2582580707	PWY-7219	adenosine ribonucleotides de novo biosynthesis	4	2	4
m2582580707	PWY-6163	chorismate biosynthesis from 3-dehydroquinate	6	3	4
m2582580707	PWY-7299	progesterone biosynthesis	2	1	1
m2582580707	THIOREDOX-PWY	thioredoxin pathway	2	1	1
m2582580707	PWY0-1313	acetate conversion to acetyl-CoA	1	1	3
m2582580707	LEU-DEG2-PWY	L-leucine degradation I	6	3	4
m2582580707	PWY-7589	palmitoleate biosynthesis III (cyanobacteria)	2	1	1
m2582580707	PWY66-21	ethanol degradation II	3	3	6
m2582580707	SAM-PWY	S-adenosyl-L-methionine biosynthesis	1	1	1
m2582580707	P21-PWY	pentose phosphate pathway (partial)	3	2	1
m2582580707	PWY-7417	"phospholipid remodeling (phosphatidate, yeast)"	2	1	1
m2582580707	PWY-5686	UMP biosynthesis	6	3	3
m2582580707	PWY-5973	cis-vaccenate biosynthesis	5	3	12
m2582580707	PWY-0	putrescine degradation III	4	2	2
m2582580707	PWY-6313	serotonin degradation	7	3	4
m2582580707	PWY-6342	noradrenaline and adrenaline degradation	13	8	4
m2582580707	PWY-1881	formate oxidation to CO2	1	1	1
m2582580707	PWY-6387	UDP-N-acetylmuramoyl-pentapeptide biosynthesis I (meso-diaminopimelate containing)	8	3	3
m2582580707	PWY-7220	adenosine deoxyribonucleotides de novo biosynthesis II	4	2	2
m2582580707	GALACTUROCAT-PWY	D-galacturonate degradation I	5	1	1
m2582580707	PWY-7222	guanosine deoxyribonucleotides de novo biosynthesis II	4	2	2
m2582580707	HOMOSER-THRESYN-PWY	L-threonine biosynthesis	2	2	2
m2582580707	PWY66-399	gluconeogenesis III	12	6	8
m2582580707	PWY-6318	"L-phenylalanine degradation IV (mammalian, via side chain)"	9	2	5
m2582580707	HISTSYN-PWY	L-histidine biosynthesis	10	4	4
m2582580707	PWY-702	L-methionine biosynthesis II	6	2	3
m2582580707	PWY-6307	"L-tryptophan degradation X (mammalian, via tryptamine)"	4	2	2
m2582580707	PWY66-428	L-threonine degradation V	2	1	1
m2582580707	ALKANEMONOX-PWY	two-component alkanesulfonate monooxygenase	2	1	1
m2582580707	PWY-5188	tetrapyrrole biosynthesis I (from glutamate)	6	2	3
m2582580707	PWY-6028	acetoin degradation	1	1	1
m2582580707	PWY0-1261	anhydromuropeptides recycling	10	2	3
m2582580707	NAGLIPASYN-PWY	lipid IVA biosynthesis	6	2	2
m2582580707	LCYSDEG-PWY	L-cysteine degradation II	3	1	1
m2582580707	FORMASS-PWY	formaldehyde oxidation IV (thiol-independent)	1	0	1
m2582580708	PWY-4984	urea cycle	5	1	2
m2582580708	PWY-6012-1	acyl carrier protein activation	1	1	1
m2582580708	PWY-5344	L-homocysteine biosynthesis	2	1	1
m2582580708	PWY-7663	gondoate biosynthesis (anaerobic)	4	1	1
m2582580708	GLUTAMINDEG-PWY	L-glutamine degradation I	1	1	3
m2582580708	PWY-6611	adenine and adenosine salvage V	3	1	1
m2582580708	PWY-5941	glycogen degradation II	6	1	2
m2582580708	FASYN-ELONG-PWY	fatty acid elongation -- saturated	5	1	1
m2582580708	PWY-5207	coenzyme B/coenzyme M regeneration	3	1	1
m2582580708	PWY-7158	L-phenylalanine degradation V	3	1	1
m2582580708	PWY-6737	starch degradation V	4	1	2
